HOUSEID,HHFAMINC,HOMEOWN,HHSIZE,YOUNGCHILD,URBAN,HHVEHCNT,HH_CBSA
30286967,10,1,2,0,1,1,35620
30286973,5,1,2,0,1,2,12580
30287006,5,1,1,0,1,2,19740
30287076,4,2,1,0,1,1,19100
30287084,10,1,2,0,1,2,12420
30287089,9,1,2,0,1,7,33340
30287122,11,1,2,0,4,2,40380
30287149,5,2,2,0,1,3,19100
30287185,11,1,1,0,1,2,33340
30287190,1,2,1,0,2,1,39580
30287224,7,1,2,0,1,1,40900
30287246,6,1,4,2,4,2,33340
30287274,10,1,3,0,1,2,41940
30287287,10,2,2,0,1,2,31080
30287357,3,2,2,0,2,2,35620
30287388,8,2,2,0,1,2,26420
30287415,9,1,3,1,1,2,40900
30287458,7,1,1,0,1,1,26420
30287477,8,1,1,0,4,1,41740
30287489,6,1,3,0,1,2,41700
30287499,7,2,2,0,1,3,45300
30287521,6,1,2,0,1,3,26420
30287534,10,1,2,0,1,2,47900
30287558,5,2,3,1,1,2,19100
30287580,6,1,1,0,1,1,41740
30287582,7,1,2,0,4,9,12420
30287587,8,1,2,0,1,3,40900
30287616,11,1,1,0,1,3,31080
30287621,5,1,3,0,1,3,33100
30287629,6,1,4,0,1,2,33340
30287725,7,1,1,0,4,1,26420
30287748,5,1,2,0,2,2,19100
30287756,6,1,2,0,4,4,19100
30287761,11,1,2,0,1,2,16740
30287894,4,1,3,0,1,1,35620
30287910,7,2,1,0,1,1,41740
30287920,5,2,1,0,1,1,16740
30287934,5,1,2,0,1,2,12060
30287942,10,1,2,0,1,5,40900
30287948,5,1,1,0,1,1,19100
30287950,11,1,2,0,1,2,12060
30287993,9,2,1,0,1,1,31080
30287998,11,1,2,0,1,2,18140
30288021,2,1,1,0,4,2,47260
30288068,10,1,1,0,1,1,16980
30288080,6,1,1,0,4,2,19100
30288085,6,1,2,0,1,1,40140
30288103,4,1,2,0,4,1,38060
30288128,7,1,1,0,1,1,40900
30288217,2,1,1,0,1,1,35620
30288219,7,1,2,0,1,2,31080
30288220,4,1,2,0,1,2,12060
30288248,7,1,1,0,1,1,33340
30288305,11,1,2,0,1,1,35620
30288331,6,1,4,0,1,3,19100
30288334,8,2,2,0,1,1,33340
30288440,2,1,1,0,4,1,35620
30288449,9,1,2,0,1,3,41740
30288491,5,2,4,1,1,3,41740
30288501,5,1,2,0,1,2,31080
30288503,4,1,4,0,4,3,16740
30288546,9,1,3,0,1,4,31080
30288560,2,2,2,0,1,0,37980
30288596,3,1,1,0,1,1,19100
30288608,8,1,3,0,1,3,41740
30288611,5,1,2,0,1,2,38060
30288617,8,1,2,0,1,2,40900
30288633,6,2,2,0,1,1,35620
30288668,6,1,2,0,1,1,38060
30288679,3,1,1,0,4,2,12060
30288751,7,2,1,0,1,1,31080
30288763,7,1,2,0,1,2,35620
30288767,6,1,2,0,1,2,41700
30288792,6,1,2,0,1,3,40900
30288795,7,2,2,0,1,1,38900
30288798,10,2,2,0,1,2,35620
30288799,6,1,1,0,1,1,39580
30288808,6,1,1,0,1,1,19820
30288814,5,1,2,0,1,1,19100
30288821,8,2,1,0,1,1,19100
30288822,7,2,3,0,1,4,26420
30288825,7,1,2,0,1,3,38300
30288826,5,1,3,0,1,2,19100
30288827,5,1,1,0,1,1,12060
30288829,6,1,1,0,1,1,35620
30288830,10,1,3,1,1,2,42660
30288842,7,1,2,0,1,2,12060
30288920,11,1,3,0,1,4,39580
30288923,3,1,1,0,1,1,26420
30288963,11,1,2,0,1,2,16740
30288964,5,1,1,0,1,1,40900
30288968,10,1,2,0,1,2,12420
30288972,5,2,2,0,1,0,35620
30288995,5,1,1,0,1,0,37980
30289008,6,1,2,0,1,2,41860
30289011,8,2,1,0,1,1,41860
30289078,11,1,4,2,1,2,41180
30289106,7,1,2,0,1,2,33340
30289112,6,1,1,0,1,1,40140
30289125,4,1,3,0,1,1,41860
30289142,6,1,2,0,1,3,26420
30289153,5,97,1,0,1,1,19100
30289183,11,1,2,0,1,3,40900
30289213,6,1,3,0,1,4,41740
30289214,3,1,2,0,1,4,12420
30289307,8,1,2,0,1,2,35620
30289317,5,2,1,0,1,1,26420
30289354,1,2,1,0,1,1,39580
30289374,6,1,1,0,1,1,41740
30289412,3,2,1,0,1,1,12420
30289422,10,2,2,0,1,2,19100
30289442,5,1,3,1,1,2,33340
30289444,3,2,2,0,1,3,26420
30289457,4,1,1,0,1,1,12420
30289466,7,1,1,0,1,1,16980
30289476,7,2,1,0,1,1,33340
30289539,6,1,2,0,1,4,38060
30289567,10,1,4,0,1,2,35620
30289583,4,1,1,0,1,2,35620
30289622,2,1,2,0,1,3,19100
30289657,1,2,1,0,1,0,41740
30289671,6,2,1,0,1,1,19100
30289748,5,1,1,0,1,3,42660
30289777,9,2,1,0,1,2,26420
30289808,9,1,2,0,4,2,12420
30289814,5,1,1,0,1,1,40900
30289824,10,2,1,0,1,1,33340
30289830,5,1,1,0,2,1,12060
30289838,6,1,2,0,1,2,19100
30289869,3,1,2,0,4,2,41700
30289883,3,2,1,0,1,1,41860
30289939,5,1,2,0,1,2,16980
30289956,3,1,2,0,1,1,37980
30289962,4,1,2,0,1,1,12420
30289977,3,2,1,0,1,1,19100
30290020,5,1,1,0,1,1,41700
30290054,4,1,2,0,1,1,12060
30290087,8,1,2,0,1,2,40900
30290092,10,1,2,0,1,2,40900
30290121,7,1,2,0,1,3,26420
30290148,9,1,2,0,1,3,35620
30290159,8,1,4,2,1,4,19100
30290196,9,1,3,0,1,3,35620
30290231,3,1,3,1,1,2,26420
30290256,6,1,2,0,1,2,41860
30290258,1,2,1,0,1,0,33340
30290267,10,1,2,0,1,2,33340
30290307,3,1,3,0,1,3,35620
30290321,7,1,2,0,1,2,19100
30290340,6,1,1,0,1,1,35620
30290370,3,1,1,0,4,5,40380
30290371,7,2,1,0,1,1,26420
30290390,4,1,1,0,1,1,33340
30290408,3,2,1,0,1,1,19100
30290431,11,1,2,0,1,2,31080
30290435,8,1,2,0,1,2,47900
30290512,4,1,1,0,1,1,41700
30290513,4,1,2,0,1,2,33340
30290523,6,2,2,0,1,2,27260
30290526,1,2,2,0,1,0,33340
30290548,3,2,2,0,1,0,31080
30290572,11,1,2,0,1,2,19100
30290574,10,1,2,0,1,2,19100
30290611,7,2,2,0,1,2,41740
30290663,1,2,1,0,1,0,19100
30290679,11,1,2,0,1,2,47900
30290690,11,1,2,0,2,4,38060
30290756,8,1,3,0,1,3,41860
30290760,5,1,2,0,1,2,12060
30290778,10,1,2,0,1,1,41860
30290786,2,1,2,0,1,1,26420
30290787,7,1,2,0,4,2,12060
30290825,8,1,2,0,1,2,19100
30290838,10,1,2,0,1,2,41860
30290847,6,1,1,0,1,1,15380
30290897,7,2,2,0,1,1,45300
30290904,1,1,2,0,1,1,47260
30290912,11,1,3,0,1,2,35620
30290928,6,1,3,0,1,3,19100
30290929,7,1,2,0,1,3,19100
30290935,3,1,1,0,1,1,16740
30290954,1,2,1,0,1,0,41740
30290956,5,1,1,0,1,2,19100
30290959,8,2,3,1,1,2,12420
30290969,4,1,2,0,1,3,26420
30290982,11,1,1,0,2,2,33460
30290988,2,1,3,1,1,2,26420
30291024,10,2,4,0,1,4,41860
30291027,7,1,2,0,1,2,35620
30291057,3,1,1,0,4,1,40900
30291170,7,1,2,0,1,3,40140
30291177,2,1,1,0,1,2,12420
30291226,10,1,2,0,1,2,35620
30291236,10,1,3,1,1,2,19100
30291243,7,1,1,0,1,0,41860
30291262,9,1,1,0,1,1,12420
30291317,11,1,2,0,1,2,35620
30291319,6,1,1,0,1,1,47900
30291320,2,1,1,0,4,1,16740
30291383,4,1,2,0,2,1,40900
30291487,5,1,1,0,1,2,33340
30291498,7,1,1,0,1,2,31080
30291523,3,2,1,0,1,1,26420
30291569,11,1,2,0,1,2,26420
30291572,11,1,2,0,1,2,12420
30291599,2,2,1,0,1,1,41860
30291613,8,2,1,0,1,1,35620
30291621,7,1,2,0,4,2,41700
30291623,6,1,3,0,1,4,26420
30291624,7,1,2,0,4,2,12060
30291643,3,2,2,0,4,1,19100
30291650,3,1,5,0,1,3,19100
30291667,9,1,1,0,1,3,31080
30291668,3,1,2,0,1,1,40900
30291669,6,1,1,0,1,1,26420
30291712,11,1,2,0,1,4,35620
30291777,2,1,3,0,1,2,33340
30291816,6,1,1,0,1,2,26900
30291817,4,1,2,0,1,2,41700
30291819,10,1,2,0,4,2,35620
30291828,8,1,2,0,1,3,33340
30291839,2,1,1,0,1,2,16740
30291863,11,1,2,0,2,2,26420
30291870,6,1,1,0,1,1,12420
30291909,8,2,3,1,1,2,19100
30291971,5,1,2,0,1,2,45300
30291982,6,1,2,0,1,1,12060
30292000,7,1,1,0,1,2,33460
30292052,7,2,1,0,1,1,41860
30292078,6,1,2,0,1,5,34980
30292085,3,1,3,0,1,0,26420
30292094,1,2,1,0,2,0,33460
30292096,7,2,1,0,1,1,41620
30292127,10,1,4,0,1,4,35620
30292159,8,1,3,0,1,3,14460
30292168,6,1,2,0,1,2,19100
30292195,10,1,2,0,1,2,35620
30292204,1,2,2,0,1,0,33340
30292230,7,1,1,0,1,1,40140
30292255,6,2,1,0,1,1,19100
30292308,7,1,1,0,1,1,35620
30292316,11,1,4,2,1,3,41860
30292317,5,1,2,0,1,1,26420
30292393,5,1,1,0,1,1,26420
30292408,3,2,2,0,1,2,40900
30292448,10,1,3,0,1,3,31080
30292472,1,97,1,0,1,1,26900
30292508,4,1,1,0,1,1,32820
30292515,6,2,1,0,1,1,41740
30292516,6,1,2,0,1,2,19100
30292539,11,1,2,0,1,3,12580
30292552,7,1,2,0,1,2,17460
30292575,8,1,3,0,1,3,36420
30292581,8,1,1,0,1,1,41860
30292593,9,1,2,0,1,2,19100
30292672,4,2,1,0,1,1,35620
30292680,7,1,1,0,1,3,41180
30292687,7,1,2,0,4,2,41700
30292703,3,2,1,0,1,1,12060
30292740,11,1,3,1,4,2,19100
30292768,10,1,3,0,1,3,40380
30292794,7,1,2,0,1,2,33100
30292802,8,1,2,0,1,2,41740
30292837,5,2,1,0,1,1,12420
30292900,5,1,1,0,1,1,33340
30292926,9,1,2,0,1,2,31080
30292956,3,1,1,0,4,1,16740
30292959,2,2,2,0,1,1,19100
30292975,3,2,1,0,1,1,31080
30293004,6,1,2,0,1,2,33340
30293023,5,2,1,0,1,1,33340
30293066,10,1,2,0,4,2,40140
30293097,7,1,3,0,1,2,26420
30293099,1,2,1,0,1,1,33460
30293106,5,1,2,0,1,6,38300
30293109,10,1,2,0,1,1,41940
30293163,6,1,2,0,1,2,41740
30293178,6,1,2,0,1,2,19740
30293197,6,2,2,0,1,1,19100
30293232,6,1,1,0,1,1,19100
30293330,6,1,1,0,1,1,12060
30293345,5,1,1,0,2,1,15380
30293380,2,1,1,0,1,1,35620
30293418,8,1,2,0,1,2,31080
30293425,11,2,1,0,1,1,41860
30293443,6,2,2,0,1,2,35620
30293447,7,2,5,1,1,1,31080
30293454,7,1,2,0,1,2,33100
30293457,7,1,3,0,1,3,25540
30293461,8,1,2,0,1,2,40060
30293486,10,1,4,0,1,6,47900
30293505,2,1,2,0,1,2,39300
30293607,10,1,1,0,1,2,35620
30293632,3,1,1,0,1,1,12420
30293702,3,2,1,0,1,1,14460
30293725,6,1,3,0,1,4,17460
30293728,6,2,1,0,1,1,39580
30293739,7,1,2,0,4,3,35620
30293749,10,2,1,0,1,1,12420
30293759,3,1,1,0,4,1,33340
30293807,8,1,2,0,1,2,41700
30293821,8,1,1,0,1,0,41860
30293872,6,2,2,0,1,2,40900
30293875,5,2,2,0,1,2,26420
30293907,7,1,4,0,4,4,37980
30293989,6,2,1,0,1,1,19100
30293993,6,1,1,0,1,1,33340
30294030,4,2,1,0,1,1,40900
30294101,6,1,2,0,4,2,33340
30294139,8,1,2,0,1,2,12420
30294155,6,1,2,0,1,3,13820
30294198,5,1,2,0,1,2,41740
30294207,8,1,2,0,1,2,41700
30294255,6,1,2,0,1,1,40140
30294276,6,1,1,0,1,1,19100
30294279,5,2,3,1,1,0,35620
30294290,3,1,2,0,4,3,35620
30294340,10,1,4,0,1,4,33340
30294381,3,1,1,0,1,1,41700
30294392,7,1,2,0,1,2,41740
30294400,6,1,2,0,1,2,41860
30294432,1,2,1,0,1,1,33340
30294482,8,1,3,0,1,2,19100
30294513,6,1,2,0,1,2,35620
30294531,3,1,1,0,1,1,19100
30294572,1,1,3,0,4,4,40900
30294592,6,1,3,0,2,3,19100
30294599,8,1,1,0,4,1,19100
30294609,9,1,2,0,1,2,31080
30294634,5,1,1,0,1,1,39580
30294665,7,1,2,0,1,2,40380
30294678,8,1,3,1,1,2,26420
30294683,1,1,6,1,1,2,40900
30294690,8,1,2,0,1,2,47260
30294699,6,2,2,0,1,1,31080
30294702,5,2,2,0,2,1,40380
30294737,9,1,3,0,1,3,33340
30294750,6,1,2,0,2,2,33100
30294771,1,2,4,0,1,2,40900
30294780,4,1,2,0,4,2,26420
30294819,1,2,1,0,1,1,19100
30294839,8,1,5,1,1,3,33340
30294859,5,1,1,0,1,1,14460
30294869,1,2,1,0,1,0,16980
30294890,6,1,2,0,1,2,35620
30294904,4,2,1,0,1,0,41860
30294960,6,1,1,0,1,1,41860
30294969,8,1,2,0,2,2,35620
30294976,6,1,2,0,1,1,26420
30294980,6,1,1,0,1,1,19100
30295032,7,2,1,0,1,1,35620
30295037,6,1,2,0,1,0,35620
30295042,8,1,2,0,1,2,19100
30295055,2,1,1,0,1,1,12420
30295067,2,1,1,0,1,1,40380
30295069,5,2,1,0,1,1,38060
30295114,4,1,1,0,1,2,33340
30295154,11,1,2,0,1,3,47900
30295166,3,2,1,0,1,1,41740
30295207,7,1,4,2,1,2,41700
30295216,9,1,2,0,4,3,19100
30295217,1,2,1,0,1,1,38900
30295223,5,1,2,0,4,3,33340
30295240,11,1,3,0,4,4,19100
30295272,8,1,2,0,1,3,12060
30295282,6,2,1,0,1,1,35620
30295292,8,1,2,0,1,3,19100
30295308,5,1,2,0,1,2,31080
30295329,11,1,2,0,1,3,41180
30295330,7,2,1,0,1,1,47900
30295333,6,1,1,0,2,1,19100
30295406,10,1,2,0,2,3,37980
30295407,6,1,1,0,1,1,41740
30295436,7,1,2,0,1,1,41740
30295442,8,1,4,0,1,4,12420
30295465,6,1,3,0,1,4,19100
30295471,6,1,3,0,1,3,19100
30295481,3,2,1,0,1,1,40900
30295496,9,1,2,0,1,2,37980
30295500,3,1,1,0,1,1,38300
30295504,8,1,4,0,1,2,26420
30295508,7,1,2,0,1,2,39580
30295511,11,1,3,1,1,2,16980
30295522,10,1,2,0,1,2,15380
30295535,5,2,1,0,1,0,47900
30295543,9,1,2,0,1,2,19740
30295559,5,1,1,0,1,1,19100
30295592,7,1,3,0,1,3,19100
30295613,3,1,2,0,1,2,33340
30295623,5,1,2,0,1,3,40140
30295630,7,1,3,0,1,2,19100
30295639,11,1,4,2,1,4,41740
30295652,6,2,1,0,1,1,31140
30295682,1,2,2,0,1,1,19100
30295746,8,1,2,0,4,3,19100
30295766,5,1,1,0,1,1,19100
30295768,6,1,1,0,1,1,19100
30295782,6,2,1,0,1,1,19100
30295785,6,1,1,0,1,1,12060
30295856,3,2,1,0,1,1,19100
30295868,6,2,1,0,1,1,41700
30295897,11,1,2,0,1,2,19100
30295899,2,2,2,0,1,0,35620
30295927,5,1,2,0,2,2,35620
30295954,4,2,4,1,1,1,39580
30295996,6,1,2,0,1,2,35620
30296007,10,1,2,0,1,2,35620
30296009,7,1,2,0,1,3,31080
30296049,3,1,2,0,1,1,41740
30296086,7,2,1,0,1,0,35620
30296143,9,1,1,0,1,1,35620
30296171,9,1,2,0,1,3,41860
30296212,8,1,3,0,1,3,33340
30296293,6,2,1,0,1,1,18140
30296331,6,1,1,0,1,1,41740
30296361,5,1,2,0,1,3,12420
30296435,3,2,2,0,4,3,41940
30296483,1,2,2,0,2,2,12580
30296497,5,2,1,0,1,1,33340
30296500,3,1,2,1,1,1,18140
30296516,5,1,2,0,1,2,33340
30296542,9,1,2,0,1,3,40900
30296603,7,1,1,0,1,2,19100
30296622,7,2,2,0,1,1,42660
30296625,6,1,2,0,1,2,35620
30296647,6,1,2,0,1,4,35620
30296702,8,1,2,1,1,1,40900
30296717,2,1,2,0,1,1,35620
30296719,7,1,2,0,4,2,41700
30296748,4,97,2,0,1,1,35620
30296772,2,1,1,0,1,1,31080
30296781,4,1,2,0,1,1,15380
30296806,9,2,1,0,1,1,19100
30296823,9,1,3,0,1,3,40900
30296824,11,1,2,0,1,8,40900
30296849,6,1,2,0,1,2,12420
30296872,8,1,1,0,1,3,40380
30296875,10,1,2,0,1,1,41940
30296906,3,2,1,0,1,0,40900
30296941,3,2,1,0,1,1,26420
30296950,11,1,3,1,1,2,35620
30296970,10,1,2,0,1,3,31080
30296974,5,2,2,0,1,1,31080
30297012,3,1,1,0,1,1,19100
30297016,6,1,2,0,1,2,40900
30297056,3,1,2,0,1,2,19100
30297082,3,2,2,0,2,1,26420
30297099,8,1,4,2,1,2,41740
30297124,4,1,2,0,1,6,28140
30297136,5,1,3,0,4,3,40900
30297146,8,1,2,0,1,5,40140
30297175,2,2,1,0,1,1,19100
30297201,4,1,1,0,1,1,33340
30297217,6,1,3,1,1,3,35620
30297228,11,1,4,0,1,5,31080
30297261,10,2,2,0,1,2,31080
30297269,3,1,1,0,1,1,19100
30297272,8,1,2,0,1,2,19100
30297353,5,1,1,0,1,1,33340
30297369,2,1,1,0,1,2,19100
30297370,8,1,2,0,1,2,38060
30297393,8,1,4,0,1,2,41740
30297431,6,2,1,0,1,1,40060
30297435,7,1,2,0,1,4,33340
30297478,2,1,2,0,1,1,19100
30297514,4,1,2,0,1,1,19100
30297522,1,2,1,0,1,1,31080
30297565,8,1,4,0,4,4,41860
30297640,3,1,2,0,1,1,15380
30297665,11,1,2,0,1,2,41860
30297679,6,2,1,0,1,1,35620
30297750,11,1,2,0,1,2,41860
30297773,7,1,2,0,1,2,12060
30297788,8,1,3,0,1,4,26420
30297795,11,1,2,0,1,3,26420
30297844,7,1,2,0,1,2,16980
30297869,5,2,2,0,1,2,33340
30297909,1,2,3,1,1,0,41700
30297976,6,1,2,0,1,2,12060
30297983,11,1,4,0,1,4,35620
30298003,4,1,1,0,1,1,40140
30298039,4,1,2,0,1,1,36740
30298045,1,2,3,1,1,1,41700
30298069,7,2,1,0,1,1,14460
30298091,10,1,2,0,1,2,31080
30298102,4,2,3,1,1,3,19100
30298105,3,1,1,0,1,1,19100
30298140,6,1,3,0,1,4,40900
30298151,6,1,2,0,1,1,35620
30298180,11,1,2,0,1,2,40900
30298206,8,1,3,1,1,2,31080
30298227,6,1,1,0,1,1,41740
30298234,6,1,1,0,2,1,40900
30298240,4,1,2,0,1,2,26420
30298262,2,2,1,0,1,0,33340
30298291,9,1,1,0,1,2,12420
30298303,4,1,2,0,4,2,12420
30298389,9,1,2,0,4,2,33460
30298440,8,2,2,0,1,0,47900
30298480,2,2,1,0,1,0,19100
30298497,10,2,2,0,1,1,41860
30298517,10,1,1,0,1,1,47900
30298518,7,2,1,0,1,1,19100
30298554,8,1,1,0,1,2,41740
30298564,7,2,2,0,1,2,19100
30298569,8,1,2,0,1,4,40140
30298630,10,2,2,0,1,2,41860
30298661,5,1,2,0,4,2,26420
30298679,4,1,2,0,1,2,40900
30298688,7,1,3,1,1,2,39580
30298734,9,1,2,0,1,2,19100
30298740,4,1,2,0,1,2,40380
30298743,11,1,2,0,1,3,31080
30298751,3,1,1,0,1,1,19100
30298768,6,1,1,0,1,0,16980
30298809,3,2,2,0,1,1,41180
30298811,6,1,2,0,1,2,19100
30298818,6,1,1,0,1,1,36740
30298840,7,1,2,0,1,2,41940
30298847,11,1,2,0,1,2,33340
30298866,9,1,2,0,1,2,19100
30298967,6,1,2,0,1,1,33100
30298970,4,2,1,0,1,2,41940
30299022,10,1,2,0,1,2,12060
30299065,10,1,2,0,1,2,19100
30299090,1,2,1,0,1,0,41860
30299097,7,1,2,0,2,2,33460
30299099,7,1,1,0,1,1,19100
30299101,7,1,1,0,1,2,40380
30299109,5,1,2,0,2,1,16740
30299111,4,2,1,0,1,1,41940
30299149,4,1,1,0,1,1,26420
30299207,3,1,1,0,1,1,12060
30299219,7,1,2,0,1,2,19100
30299227,9,1,3,0,1,2,26420
30299254,7,1,2,0,1,2,39580
30299289,7,1,2,0,1,1,28140
30299299,2,2,1,0,1,1,33340
30299315,7,1,2,0,1,2,38060
30299340,7,1,2,0,4,3,40900
30299350,1,1,2,0,1,1,12580
30299360,10,1,3,0,1,3,41860
30299362,1,1,1,0,1,1,35620
30299379,5,1,2,0,1,2,33340
30299453,8,1,2,0,1,2,27260
30299501,8,1,1,0,1,1,40900
30299542,7,1,3,0,1,3,12420
30299565,6,2,2,0,1,0,14460
30299583,4,2,1,0,1,1,26420
30299641,9,1,2,0,1,2,35620
30299684,5,1,2,0,1,3,19100
30299751,3,2,1,0,1,1,16740
30299800,7,2,5,0,1,3,41940
30299837,6,1,2,0,2,2,40900
30299900,11,1,1,0,1,1,42660
30299913,4,1,2,0,1,4,35620
30299915,6,1,4,0,1,4,38060
30300019,8,1,2,0,1,2,19100
30300048,7,1,2,0,4,1,35620
30300103,5,97,2,0,1,2,40380
30300114,5,1,2,0,1,1,26420
30300160,6,2,1,0,1,1,16980
30300215,5,1,1,0,1,1,41860
30300224,2,1,1,0,1,1,40900
30300238,10,1,2,0,1,2,19100
30300249,4,1,2,0,1,1,17460
30300343,3,1,1,0,1,1,19100
30300381,4,2,2,0,1,0,47900
30300394,10,2,1,0,1,1,35620
30300396,7,1,1,0,1,3,33340
30300456,5,1,1,0,1,1,26420
30300460,11,1,3,1,1,2,26420
30300484,6,97,2,0,1,2,12060
30300515,11,1,2,0,1,6,33340
30300526,6,2,1,0,1,1,41740
30300533,11,1,2,0,1,2,12060
30300536,7,1,2,0,1,2,31080
30300596,3,1,1,0,1,1,33340
30300733,5,2,3,0,1,1,12060
30300747,7,2,1,0,1,1,42660
30300756,8,1,2,0,1,1,47900
30300761,8,1,2,0,1,2,40380
30300772,5,2,2,0,1,1,19100
30300785,11,1,3,1,1,2,35620
30300787,10,1,2,0,1,4,47900
30300837,5,2,1,0,1,1,12580
30300858,10,1,2,0,2,4,35620
30300874,5,1,2,0,1,1,38300
30300888,3,1,2,0,1,2,35620
30300968,6,2,1,0,1,1,41940
30300979,4,1,2,0,1,5,40900
30301008,6,1,3,1,1,2,12420
30301023,11,1,4,0,1,3,26420
30301050,10,1,2,0,1,2,40900
30301059,10,1,2,0,1,2,26420
30301121,4,1,2,0,1,0,31080
30301147,5,1,1,0,2,1,35620
30301150,1,2,2,0,1,1,41180
30301156,8,1,2,0,1,3,26420
30301194,9,1,2,0,1,4,41700
30301198,11,1,3,0,1,2,41940
30301297,7,1,3,1,1,2,41740
30301409,8,1,1,0,1,2,26420
30301437,2,2,1,0,4,1,40900
30301494,6,1,1,0,1,1,26420
30301529,6,1,2,0,1,2,26420
30301574,11,1,3,0,1,2,26420
30301584,2,1,1,0,1,1,19100
30301626,9,2,1,0,1,2,33340
30301635,10,1,1,0,1,2,31080
30301673,6,1,1,0,2,1,19100
30301698,2,2,1,0,1,0,12060
30301709,7,1,2,0,1,2,33340
30301827,6,1,1,0,1,1,35620
30301838,5,2,1,0,1,2,33340
30301881,6,2,1,0,1,1,40900
30301903,7,2,1,0,1,1,41700
30301906,5,1,1,0,1,1,33340
30301923,6,1,2,0,2,4,33460
30301961,2,2,1,0,1,1,12060
30301969,8,1,2,0,1,2,41860
30302015,9,1,2,0,4,2,16740
30302037,5,1,2,0,1,2,26420
30302038,2,1,2,0,1,2,40900
30302064,4,1,1,0,1,1,40900
30302084,6,1,2,0,1,2,35620
30302091,3,2,1,0,1,1,12420
30302112,9,1,2,0,1,2,35620
30302115,5,1,1,0,1,1,12420
30302138,6,1,2,0,1,2,33340
30302151,5,1,2,0,1,1,35620
30302159,6,1,1,0,2,1,33460
30302167,10,1,2,0,1,3,41740
30302176,5,2,2,0,1,1,19100
30302181,7,1,2,0,1,2,26420
30302189,9,2,2,0,1,3,39580
30302197,3,2,2,0,1,1,33340
30302206,2,1,1,0,1,1,27260
30302221,4,1,1,0,1,1,26420
30302263,7,1,1,0,1,1,26420
30302268,2,2,1,0,1,1,19100
30302300,6,2,1,0,1,0,35620
30302333,10,1,3,0,1,4,41860
30302362,3,1,2,0,1,2,19100
30302401,7,2,1,0,1,1,19100
30302415,10,1,3,0,1,3,35620
30302419,5,1,1,0,1,1,26420
30302440,6,1,1,0,1,3,41740
30302458,7,1,2,0,1,2,16980
30302517,11,1,2,0,1,2,16740
30302580,11,1,2,0,1,2,41860
30302596,11,1,2,0,1,3,41740
30302714,5,1,4,0,1,2,31080
30302730,3,2,1,0,1,0,26420
30302749,1,2,2,0,1,0,35620
30302753,8,1,3,0,1,3,40900
30302787,6,2,1,0,1,2,19100
30302802,5,2,1,0,1,1,41700
30302808,5,1,3,0,1,3,41940
30302822,5,2,1,0,1,1,39580
30302856,6,1,2,0,1,2,31080
30302884,1,2,1,0,1,1,19100
30302958,3,2,1,0,2,1,19100
30302964,4,2,1,0,4,1,12060
30303055,11,1,2,0,1,3,33340
30303067,4,1,1,0,1,1,28140
30303093,9,1,2,0,4,2,16740
30303115,6,1,1,0,1,1,33100
30303119,3,1,1,0,1,1,31080
30303123,4,1,1,0,1,1,35620
30303159,8,1,4,0,1,3,35620
30303169,1,1,2,0,1,2,15380
30303193,3,2,1,0,4,0,33340
30303202,2,1,1,0,1,1,37980
30303214,7,1,2,0,1,2,35620
30303278,3,2,1,0,1,1,41940
30303354,10,1,3,0,1,3,35620
30303368,4,1,2,0,4,2,36740
30303378,3,1,1,0,1,1,41940
30303383,8,1,1,0,1,1,26420
30303415,9,1,3,1,1,2,33460
30303428,7,1,2,0,1,1,40900
30303449,10,1,2,0,1,2,19100
30303523,3,1,2,0,1,1,41860
30303545,5,2,2,0,1,2,41740
30303547,7,1,2,0,1,2,33340
30303555,7,2,1,0,1,1,19100
30303566,11,1,2,0,1,3,41860
30303603,5,1,1,0,1,2,19820
30303606,3,2,1,0,1,1,19740
30303624,10,1,2,0,1,2,41860
30303661,3,2,1,0,2,1,19100
30303694,8,1,1,0,1,1,16980
30303695,1,2,2,0,1,1,19100
30303696,7,2,2,0,2,2,19100
30303702,4,2,2,0,1,2,31080
30303743,4,1,1,0,1,2,40900
30303761,7,1,1,0,1,1,26420
30303775,5,1,2,0,1,1,35620
30303787,7,1,1,0,1,1,12060
30303805,6,1,3,0,1,2,41700
30303881,6,1,2,0,4,2,40380
30303882,11,1,2,0,1,2,41940
30303925,8,1,2,0,1,2,41740
30303935,1,1,1,0,2,1,40380
30304007,8,1,3,0,1,4,19100
30304009,7,1,2,0,1,2,33340
30304025,6,2,2,0,1,2,41740
30304039,7,1,1,0,1,1,26420
30304090,2,1,1,0,1,1,12060
30304107,3,1,1,0,1,1,35620
30304154,3,1,1,0,1,1,33340
30304205,6,2,2,0,1,2,12060
30304223,3,2,2,0,1,1,41740
30304255,5,2,1,0,1,1,41740
30304277,11,1,3,0,1,3,41740
30304285,5,2,1,0,1,1,35620
30304291,6,1,1,0,1,1,40900
30304295,6,1,2,0,4,1,40140
30304304,1,1,1,0,1,2,41700
30304317,6,1,1,0,1,1,35620
30304319,10,2,2,0,1,1,41740
30304363,6,2,1,0,1,2,41740
30304422,2,2,1,0,1,0,41700
30304426,8,1,4,0,1,3,35620
30304525,7,1,3,1,1,1,26420
30304534,5,1,1,0,1,1,26900
30304540,5,1,1,0,1,0,41740
30304572,6,1,2,0,1,2,19100
30304627,6,1,1,0,1,1,19100
30304634,5,1,2,0,1,2,41700
30304645,7,1,1,0,1,2,40900
30304661,8,2,2,0,1,1,12420
