age,home_ownership,income,vote20turnoutjb,particip_count,meeting,moneyorg,protest,online,persuade,button,loans2,diversity7,experts,compro1,compro2,pcorrect,expavoid,callout_social,callout_person,fttrump1,ftbiden1,ftobama1,ftpence1,ftyang1,ftpelosi1,ftrubio1,ftocasioc1,fthaley1,ftthomas1,ftfauci1
44,3,8,1,0,0,0,0,0,0,0,4,3,3,1,2,8,2,2,1,0,25,50,25,10,20,10,20,20,20,20
31,1,8,1,4,0,0,0,0,1,1,1,3,5,2,4,8,1,2,1,0,30,40,0,55,30,0,85,0,5,60
64,1,4,1,1,0,1,0,0,0,0,77,2,1,2,2,1,2,1,2,100,30,50,50,30,100,80,20,50,50,20
49,2,8,1,0,0,0,0,0,0,0,77,5,1,1,1,4,2,1,1,85,20,30,90,0,0,0,0,0,10,80
81,2,7,1,0,0,0,0,0,0,0,7,7,1,1,1,8,2,2,2,85,0,0,88,0,0,0,0,0,0,89
49,2,18,1,0,0,0,0,0,0,0,77,4,3,1,2,1,2,2,2,85,50,70,85,70,0,40,0,50,50,50
29,2,22,1,5,1,0,1,1,1,0,77,1,4,2,2,3,2,2,1,0,49,100,0,10,70,15,80,10,50,60
48,1,7,1,0,0,0,0,0,0,0,77,4,2,2,4,4,1,2,2,85,15,50,85,50,0,20,0,0,50,50
21,3,1,1,2,0,1,0,1,0,0,4,2,2,2,3,8,2,2,2,5,2,50,30,60,50,50,40,30,40,30
47,2,10,1,1,0,0,0,0,0,0,4,3,2,2,3,8,2,2,1,15,80,100,40,65,55,40,80,45,35,30
26,2,22,1,1,0,0,0,1,0,0,5,4,2,2,3,8,2,2,2,65,0,45,50,50,0,20,0,55,70,10
36,2,24,1,3,0,1,0,1,0,1,77,5,2,2,2,2,1,1,1,60,50,40,80,60,80,40,80,30,50,80
56,1,16,1,0,0,0,0,0,0,0,77,4,4,1,2,3,2,2,1,75,0,0,80,0,0,25,0,50,85,90
81,1,3,1,0,0,0,0,0,0,0,4,4,3,2,4,8,2,2,2,0,60,100,30,50,50,50,50,50,50,100
33,2,21,1,0,0,0,0,0,0,0,77,1,3,1,3,4,2,2,1,0,95,100,0,50,100,50,100,50,0,50
60,1,21,1,4,0,0,0,1,0,1,77,1,3,1,1,4,1,2,1,100,1,2,100,2,1,95,1,100,100,100
22,1,10,1,2,1,1,0,0,0,0,77,3,2,2,2,3,2,2,2,40,30,80,50,50,80,40,40,40,50,30
70,2,22,1,0,0,0,0,0,0,0,77,1,4,1,1,4,2,2,1,0,90,95,40,10,70,10,5,10,25,85
23,2,3,1,0,0,0,0,0,0,0,77,1,3,1,3,1,2,2,2,0,90,100,0,65,90,0,90,0,5,30
69,1,4,1,4,0,1,0,1,1,0,1,1,4,1,3,8,1,1,1,0,70,100,0,60,100,40,95,40,30,95
57,2,9,1,1,0,0,0,1,0,0,1,1,5,1,2,8,1,1,1,0,52,88,10,64,78,25,89,15,32,100
26,3,2,0,0,0,0,0,0,0,0,6,6,5,2,2,8,1,1,1,30,50,90,8,90,8,7,0,8,9,0
37,2,23,1,3,0,1,0,1,1,0,2,4,2,1,4,8,1,1,2,40,20,30,30,20,10,30,10,25,10,20
18,3,4,1,1,0,0,0,0,0,0,77,2,4,2,4,3,2,2,1,85,0,5,90,0,0,0,0,0,0,75
50,2,24,1,8,1,1,1,1,1,1,3,2,4,1,2,8,1,1,1,1,83,85,5,80,85,15,70,20,2,95
59,2,18,1,0,0,0,0,0,0,0,6,1,3,1,3,8,1,2,2,0,70,75,0,50,70,30,35,50,0,85
29,2,12,1,3,0,0,1,1,0,0,5,1,4,1,2,8,1,1,2,0,75,85,20,75,75,50,65,50,50,95
39,3,1,1,1,0,0,0,0,1,0,77,5,2,2,3,2,2,2,2,13,54,76,32,12,13,54,43,25,43,23
55,2,25,1,0,0,0,0,0,0,0,77,4,3,1,3,3,1,2,1,40,70,70,60,60,70,50,50,50,60,70
67,2,21,1,0,0,0,0,0,0,0,77,4,3,2,4,3,2,1,2,55,35,35,65,35,0,35,35,25,25,50
30,2,16,1,5,1,0,1,0,1,1,77,2,2,1,4,3,1,1,2,70,80,60,70,60,60,60,50,70,70,80
34,2,20,1,8,1,1,1,1,1,1,77,5,2,1,3,1,1,2,1,30,60,50,70,75,85,25,59,75,78,76
66,1,22,1,0,0,0,0,0,0,0,77,4,3,2,3,3,2,2,2,15,8,25,25,15,10,5,2,2,2,35
39,3,1,1,1,1,0,0,0,0,0,77,2,3,1,2,2,2,2,2,60,70,50,85,70,65,70,60,50,50,50
24,2,25,1,1,0,0,0,1,0,0,1,1,3,1,3,8,2,1,1,50,0,70,50,0,0,0,0,0,0,0
52,1,20,1,0,0,0,0,0,0,0,4,5,4,2,3,8,2,2,2,65,45,55,55,44,0,0,5,0,10,75
25,1,11,1,0,0,0,0,0,0,0,1,1,5,1,1,8,2,1,1,50,70,80,50,60,70,80,80,0,0,50
27,1,4,0,0,0,0,0,0,0,0,3,3,4,2,2,8,1,2,2,50,0,50,0,0,0,0,0,0,0,0
47,2,15,0,0,0,0,0,0,0,0,77,4,3,1,3,3,2,2,2,60,50,30,50,50,50,60,50,50,50,50
57,1,9,1,0,0,0,0,0,0,0,4,2,2,2,3,8,1,2,2,90,90,80,60,55,2,5,6,77,54,54
44,2,22,1,1,0,0,0,0,1,0,77,1,4,2,4,2,1,2,1,88,43,85,76,90,21,57,13,50,67,91
19,2,7,1,0,0,0,0,0,0,0,77,4,3,2,2,3,2,2,2,60,50,80,50,60,60,2,50,30,50,20
72,2,8,1,0,0,0,0,0,0,0,77,1,3,1,1,2,1,2,1,100,0,0,100,0,0,0,0,0,0,0
69,2,5,1,0,0,0,0,0,0,0,77,5,3,1,3,3,1,2,2,70,0,50,0,10,0,20,0,50,0,60
64,1,5,1,2,0,0,0,0,0,0,77,1,1,1,2,3,2,2,1,0,95,100,0,60,90,0,65,0,5,85
66,2,7,1,0,0,0,0,0,0,0,7,2,4,1,2,8,1,2,2,60,0,50,85,50,0,75,0,85,65,85
55,2,17,1,2,0,0,0,1,0,0,4,2,5,1,2,8,1,2,2,0,75,75,0,70,85,50,50,50,45,85
34,2,13,1,3,1,1,0,1,0,0,77,2,4,1,1,1,1,2,2,80,60,60,60,70,80,88,77,67,66,76
35,2,22,1,0,0,0,0,0,0,0,1,1,2,1,4,8,2,2,2,96,9,0,23,22,75,44,24,25,23,35
74,2,23,1,0,0,0,0,0,0,0,77,2,4,1,3,2,2,2,2,1,90,95,25,10,65,15,5,5,10,75
90,1,7,1,0,0,0,0,0,0,0,77,1,4,1,2,3,2,1,2,5,90,98,8,85,85,40,95,75,70,99
60,1,6,1,0,0,0,0,0,0,0,7,4,3,1,1,8,1,2,2,100,0,0,100,0,0,0,0,0,50,50
35,2,13,1,3,0,1,0,1,1,0,77,3,2,1,2,2,1,2,2,88,78,95,65,69,78,85,62,77,58,86
33,1,2,1,2,0,1,0,1,0,0,2,3,3,1,3,8,1,1,2,100,50,100,50,40,50,50,60,50,50,50
35,2,1,0,0,0,0,0,0,0,0,4,4,3,2,1,8,2,2,2,50,0,50,0,0,0,0,0,0,0,0
54,1,17,1,4,0,1,0,1,0,0,2,1,2,1,3,8,1,2,1,0,90,100,0,35,75,0,95,0,45,75
69,2,14,1,0,0,0,0,0,0,0,5,3,4,2,2,8,1,2,2,0,100,100,0,60,100,20,60,50,60,100
28,1,8,0,0,0,0,0,0,0,0,77,4,3,2,3,3,2,2,2,0,50,100,0,0,0,0,0,0,0,0
39,2,23,1,3,1,1,0,0,0,0,3,1,2,1,3,8,2,1,2,40,60,70,20,30,20,10,20,30,20,30
68,2,9,1,0,0,0,0,0,0,0,7,2,3,1,5,8,2,2,2,100,0,0,90,0,0,85,0,85,85,90
43,2,16,0,0,0,0,0,0,0,0,77,4,3,2,3,2,2,1,1,56,10,24,78,12,43,80,32,10,10,15
33,2,22,1,4,0,0,1,1,0,1,77,1,1,1,4,1,2,2,2,80,70,70,70,70,70,50,80,80,40,50
71,2,20,1,0,0,0,0,0,0,0,1,1,5,1,1,8,2,2,2,0,100,100,50,0,100,0,0,0,0,100
29,2,22,1,4,1,0,1,0,1,0,77,1,1,1,5,4,1,1,1,0,10,90,0,90,90,0,90,0,0,50
64,2,14,1,1,0,0,0,1,0,0,7,1,3,2,4,8,2,2,2,0,100,100,2,97,100,5,100,5,10,100
49,2,25,1,0,0,0,0,0,0,0,1,1,1,1,2,8,2,2,2,100,5,5,100,0,0,0,0,0,0,90
73,1,3,1,0,0,0,0,0,0,0,77,2,1,1,2,4,1,2,1,1,95,95,1,5,95,2,5,5,4,95
66,1,2,0,0,0,0,0,0,0,0,5,2,4,1,2,8,2,2,1,60,45,70,55,70,60,50,50,50,90,75
41,1,6,1,1,0,0,0,0,1,0,1,1,5,1,1,8,1,2,2,0,100,100,0,50,100,0,20,0,0,100
34,2,22,1,2,0,1,0,0,1,0,3,3,2,1,2,8,1,2,1,60,55,70,55,60,75,60,55,65,55,65
20,2,22,1,3,0,1,0,1,0,0,77,1,3,1,3,4,1,2,2,40,15,40,0,90,0,50,10,50,60,50
48,1,6,1,0,0,0,0,0,0,0,77,1,2,1,3,4,2,2,2,100,0,0,100,30,0,0,0,0,0,50
60,1,18,0,0,0,0,0,0,0,0,2,3,2,1,3,8,1,2,2,0,0,30,0,10,0,20,0,0,5,20
34,1,11,1,0,0,0,0,0,0,0,77,1,4,1,3,1,1,2,2,0,80,100,0,50,90,0,100,50,50,100
65,2,6,1,0,0,0,0,0,0,0,6,2,4,1,2,8,1,2,1,50,50,60,50,50,15,50,50,50,50,50
23,1,5,1,1,0,0,0,0,0,0,77,1,5,1,2,3,2,2,1,50,50,100,50,50,10,55,60,50,50,50
71,2,5,1,0,0,0,0,0,0,0,7,2,1,2,3,8,2,2,2,50,0,0,9,50,0,45,33,23,66,99
20,1,2,1,2,1,0,0,0,1,0,4,4,4,1,3,8,2,2,1,0,2,75,0,5,70,5,76,8,6,6
35,3,1,1,1,0,0,0,0,0,0,77,6,2,1,3,4,1,2,1,70,50,60,50,50,50,50,50,50,50,50
34,2,11,1,2,0,0,0,1,0,0,4,3,4,1,2,8,1,1,1,0,75,75,10,40,50,20,25,24,30,80
29,2,15,1,3,1,0,0,1,1,0,77,1,1,1,4,1,2,1,1,80,70,70,60,60,60,60,60,60,60,60
46,1,19,0,0,0,0,0,0,0,0,4,1,5,1,2,8,2,2,2,10,100,100,99,25,80,75,100,58,10,22
62,1,4,1,2,0,0,0,0,1,0,6,5,3,2,3,8,1,2,1,80,10,0,85,40,0,51,0,95,96,70
42,1,11,1,3,0,0,0,1,1,0,77,1,3,1,3,2,2,2,1,0,70,100,0,50,90,50,60,20,50,50
34,1,2,1,0,0,0,0,0,0,0,5,4,3,1,3,8,2,2,2,15,40,75,40,75,50,40,30,40,20,40
39,3,1,1,0,0,0,0,0,0,0,77,1,2,2,3,2,2,2,1,30,10,10,50,15,10,35,10,35,50,50
68,2,22,1,2,0,0,0,1,0,0,77,1,5,1,3,1,2,2,1,0,85,95,5,50,95,70,80,60,40,100
47,2,20,1,0,0,0,0,0,0,0,7,6,3,1,2,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0
41,1,11,1,0,0,0,0,0,0,0,77,3,4,2,2,3,2,1,2,20,30,50,40,0,20,0,10,20,0,60
28,3,1,0,0,0,0,0,0,0,0,77,4,3,1,3,3,2,2,2,50,50,50,50,50,50,50,50,50,50,50
32,2,20,1,5,0,1,1,0,1,1,3,1,2,1,5,8,1,2,1,80,60,70,80,70,60,50,40,30,20,10
55,2,16,1,0,0,0,0,0,0,0,77,1,4,1,2,1,2,2,2,0,70,100,0,50,100,50,70,0,0,100
47,1,22,1,1,0,0,0,0,0,0,1,6,5,1,2,8,2,2,1,70,80,85,80,50,15,50,50,50,50,50
62,2,19,1,2,0,0,0,1,0,0,7,3,3,1,2,8,2,2,2,75,70,5,90,20,3,45,3,75,65,95
68,2,8,1,0,0,0,0,0,0,0,77,5,2,2,3,2,2,2,2,0,100,100,87,88,100,98,87,87,54,65
62,2,10,1,1,0,0,0,0,0,0,77,2,3,1,1,1,1,2,2,0,80,90,0,50,45,10,0,50,75,90
30,1,22,1,1,0,1,0,0,0,0,1,1,4,1,2,8,2,2,2,0,50,60,0,50,40,0,30,0,0,50
37,2,22,1,1,0,0,0,1,0,0,77,2,2,1,2,2,2,1,2,40,40,60,60,60,50,50,60,60,50,60
70,2,3,1,0,0,0,0,0,0,0,77,4,3,1,3,2,2,2,2,15,85,100,40,50,60,60,50,50,50,100
44,2,13,1,3,0,0,0,1,0,1,3,5,3,1,3,8,2,1,1,85,20,10,80,50,0,40,0,50,10,80
54,2,13,1,1,1,0,0,0,0,0,2,4,3,1,3,8,2,2,1,1,50,75,50,45,70,45,45,45,50,100
40,2,18,1,1,0,0,0,1,0,0,7,3,2,2,2,8,2,2,2,75,5,5,50,45,0,25,25,20,20,20
27,2,18,1,0,0,0,0,0,0,0,4,2,3,1,2,8,2,2,2,0,60,80,50,50,50,50,50,50,50,50
65,1,7,1,0,0,0,0,0,0,0,77,6,3,2,4,1,2,2,2,75,15,40,50,50,0,1,0,40,45,55
70,1,6,1,6,1,1,0,1,1,1,77,1,3,1,2,1,2,2,1,0,100,100,0,89,100,50,100,0,0,100
60,2,26,1,1,0,0,0,0,0,0,77,4,3,1,2,3,2,1,1,60,25,40,70,55,0,65,0,80,60,75
45,1,14,1,4,0,0,1,0,1,1,77,4,3,2,3,3,2,2,2,10,85,91,56,70,80,65,65,50,50,50
65,2,16,1,0,0,0,0,0,0,0,77,3,3,1,2,3,2,2,2,75,50,50,70,50,40,40,30,30,10,50
31,2,24,1,1,0,0,0,0,0,0,3,2,4,1,3,8,2,2,2,55,45,50,30,35,30,30,35,35,30,35
44,2,21,1,3,1,1,1,0,0,0,2,2,2,1,3,8,2,2,2,80,70,60,60,60,50,70,70,60,70,60
66,2,9,1,0,0,0,0,0,0,0,2,1,4,1,3,8,1,2,2,0,87,90,1,67,90,4,66,2,0,99
61,2,3,1,0,0,0,0,0,0,0,77,1,4,2,5,2,2,2,2,5,100,100,5,87,100,35,35,35,50,90
46,1,1,1,0,0,0,0,0,0,0,3,3,3,1,3,8,2,2,2,0,10,90,0,0,0,0,0,0,0,0
72,2,8,1,2,0,0,0,0,1,0,6,1,3,1,3,8,2,2,2,0,90,100,0,7,100,15,70,15,1,100
49,2,16,0,1,0,0,0,1,0,0,2,1,3,2,3,8,2,2,1,60,0,50,60,65,20,50,50,50,50,50
59,1,5,1,1,0,0,0,1,0,0,77,2,3,1,3,3,1,2,1,70,0,0,80,0,0,40,0,0,20,50
46,1,6,1,3,0,0,0,1,1,0,5,1,1,1,3,8,1,1,2,30,30,79,50,40,79,30,90,50,80,80
26,2,21,1,0,0,0,0,0,0,0,77,3,3,1,3,3,2,2,2,50,60,90,60,40,50,50,60,60,40,30
51,2,7,1,0,0,0,0,0,0,0,77,2,3,1,3,2,2,2,2,25,50,50,0,0,10,0,0,0,0,25
34,2,26,1,1,0,0,0,1,0,0,1,1,2,1,3,8,1,2,1,0,80,90,0,75,70,20,60,5,50,96
21,2,6,1,1,0,0,0,1,0,0,77,1,1,1,5,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
45,2,20,1,6,0,1,0,1,1,1,5,1,5,1,4,8,1,1,1,0,70,99,0,70,85,0,65,0,30,100
65,2,4,1,5,1,1,0,1,0,1,77,2,2,1,3,4,1,2,1,90,0,0,95,0,0,0,0,0,80,80
66,3,4,1,4,0,1,0,1,1,0,4,1,2,1,2,8,1,2,1,1,98,100,0,95,100,80,95,10,20,100
55,2,13,1,0,0,0,0,0,0,0,77,4,3,1,3,3,2,2,1,2,2,20,0,0,0,90,0,0,0,98
61,2,6,1,2,0,1,0,1,0,0,77,1,4,1,2,3,1,1,1,0,100,100,0,100,100,10,100,0,0,100
50,2,8,1,0,0,0,0,0,0,0,4,4,3,1,3,8,2,2,2,0,100,100,0,0,0,0,15,0,0,5
34,1,11,1,2,0,0,0,1,1,0,1,1,3,1,3,8,1,1,2,0,90,100,0,50,100,0,100,40,50,90
66,2,21,1,1,0,0,0,0,0,0,6,2,3,1,2,8,2,2,1,18,50,50,50,50,35,32,30,35,15,50
36,1,12,1,0,0,0,0,0,0,0,3,4,3,1,2,8,2,2,2,50,90,90,50,70,50,50,50,50,50,50
44,1,4,1,0,0,0,0,0,0,0,7,2,3,1,1,8,2,2,2,75,0,75,0,0,0,0,0,0,0,0
68,2,21,1,3,0,1,0,0,0,0,77,6,4,1,2,4,1,2,1,100,0,0,100,10,0,90,0,100,100,75
45,2,23,1,0,0,0,0,0,0,0,2,2,3,1,3,8,2,2,2,10,30,25,20,30,15,15,10,15,10,10
37,1,4,1,1,0,1,0,0,0,0,77,2,2,1,2,1,1,1,1,90,80,90,90,50,10,50,50,50,50,50
58,1,10,1,2,0,0,0,0,1,0,77,1,5,1,3,1,2,2,1,0,100,100,0,100,100,0,100,0,0,70
62,2,21,1,1,0,0,0,0,0,0,77,1,5,1,2,2,2,2,1,0,90,100,0,75,100,0,30,0,0,100
77,2,21,1,1,0,0,0,0,0,0,6,2,4,2,2,8,1,2,2,15,100,85,60,50,85,30,0,50,50,100
18,1,16,1,3,0,0,0,1,1,0,6,2,5,1,4,8,1,2,1,85,10,30,60,40,0,60,10,0,0,30
74,2,18,1,3,1,0,0,0,0,1,77,4,3,1,5,4,2,2,2,90,10,1,40,10,1,5,5,5,76,1
63,2,11,1,4,0,1,0,1,1,0,77,2,5,1,2,3,1,2,1,65,70,70,45,70,80,60,70,50,60,90
65,2,17,1,3,0,0,0,1,1,0,77,2,4,1,2,4,1,2,2,86,0,3,95,10,0,80,0,96,97,85
32,2,16,1,8,1,1,1,1,1,1,2,1,2,1,2,8,1,1,1,1,0,2,1,0,1,2,4,2,1,0
57,1,6,1,2,0,0,0,1,0,0,77,1,4,1,2,3,1,2,1,0,65,80,0,60,65,50,50,40,50,80
36,2,11,1,0,0,0,0,0,0,0,5,3,4,1,3,8,2,2,2,50,20,20,60,0,0,20,0,5,0,0
18,2,9,1,3,0,0,0,0,1,1,7,4,4,1,3,8,1,2,2,90,20,55,60,45,0,30,0,35,45,45
26,2,23,1,1,0,0,0,1,0,0,2,4,1,1,4,8,1,1,1,100,50,25,25,10,25,50,30,10,32,50
22,3,1,1,0,0,0,0,0,0,0,77,4,3,1,3,3,2,2,1,0,40,100,25,20,23,37,47,30,42,36
43,2,22,1,2,1,0,1,0,0,0,2,2,1,1,1,8,1,1,2,85,85,100,85,85,85,85,85,85,85,85
33,1,8,1,3,0,0,0,1,1,0,77,2,4,1,2,3,1,1,1,65,30,50,40,70,1,30,2,15,45,50
41,2,12,1,0,0,0,0,0,0,0,77,3,4,1,3,4,2,1,1,75,30,30,50,0,0,0,0,0,50,65
32,1,11,1,2,0,0,0,1,0,0,77,5,4,2,4,1,2,2,2,60,60,100,60,40,60,40,40,15,15,70
67,1,11,1,0,0,0,0,0,0,0,6,3,2,1,2,8,1,2,2,70,25,30,80,50,10,20,10,20,60,70
55,1,13,1,0,0,0,0,0,0,0,4,1,3,2,5,8,2,2,2,0,90,99,0,50,80,50,50,50,50,99
64,2,20,1,1,0,0,0,0,0,0,77,1,1,1,2,1,1,2,2,0,40,80,0,20,70,0,70,40,0,100
40,2,13,0,0,0,0,0,0,0,0,5,5,4,1,3,8,2,2,2,55,50,65,50,50,60,50,50,50,50,55
69,1,4,1,5,1,0,1,1,1,0,2,1,3,1,4,8,1,1,1,0,100,100,0,100,100,0,75,0,10,75
26,1,11,1,3,0,1,0,1,1,0,77,2,5,2,3,2,2,2,2,20,60,75,5,97,11,11,99,11,33,77
19,1,22,1,0,0,0,0,0,0,0,77,3,2,2,2,3,1,2,1,75,1,30,20,39,0,9,0,15,12,100
20,3,23,1,1,0,1,0,0,0,0,5,5,3,2,1,8,1,2,1,100,15,10,15,64,36,53,74,54,53,63
64,2,22,1,2,0,1,0,0,0,0,77,4,3,2,3,4,1,2,1,85,5,15,85,35,5,75,0,90,95,90
38,1,7,1,1,0,0,0,0,0,1,77,1,4,2,1,2,2,2,1,10,100,100,54,79,99,67,45,35,22,89
48,2,16,1,1,0,0,0,1,0,0,77,4,5,1,2,1,1,2,2,0,20,15,15,0,0,0,0,0,0,0
71,1,3,1,0,0,0,0,0,0,0,4,1,3,1,2,8,2,2,2,0,50,70,50,50,50,50,50,50,50,50
48,2,20,1,0,0,0,0,0,0,0,77,1,3,2,3,2,1,2,1,1,95,98,2,55,45,50,50,45,35,80
51,2,1,1,0,0,0,0,0,0,0,7,5,4,1,3,8,2,2,2,100,0,0,85,0,0,90,0,95,100,75
71,2,10,1,0,0,0,0,0,0,0,7,1,1,1,2,8,2,2,1,85,35,20,85,25,1,40,1,55,35,30
29,1,24,1,6,1,1,0,1,1,0,77,2,4,1,1,3,1,2,2,65,5,70,70,50,0,25,30,50,50,60
42,1,7,1,0,0,0,0,0,0,0,4,4,3,1,2,8,2,2,2,15,60,85,15,0,50,10,0,0,0,0
52,1,9,1,0,0,0,0,0,0,0,77,4,3,2,3,3,2,2,2,10,100,100,10,50,100,10,50,50,50,100
68,2,12,1,0,0,0,0,0,0,0,77,2,3,1,2,2,2,2,2,0,85,100,0,88,90,0,45,30,15,100
47,1,8,1,3,0,1,0,1,0,0,3,1,3,1,2,8,2,2,1,50,40,50,30,40,50,50,15,90,0,100
26,2,11,1,3,0,0,0,1,1,1,77,4,3,1,3,2,2,2,2,20,20,30,20,20,20,20,20,20,20,20
58,2,17,1,0,0,0,0,0,0,0,5,3,4,1,3,8,1,2,1,15,85,80,50,35,10,55,10,20,25,45
18,1,1,1,1,0,1,0,0,0,0,77,2,3,2,3,3,2,2,2,70,0,80,80,0,0,10,0,0,0,0
32,2,9,1,4,0,1,1,0,1,1,77,3,2,1,3,2,1,1,1,75,75,80,75,75,75,75,75,75,5,60
49,1,3,1,0,0,0,0,0,0,0,4,4,2,1,3,8,2,2,1,65,85,75,65,55,70,60,45,50,50,70
23,1,1,1,0,0,0,0,0,0,0,4,4,3,1,3,8,2,2,2,0,10,10,0,0,0,0,0,0,0,0
43,2,15,1,0,0,0,0,0,0,0,1,1,5,2,2,8,2,2,2,70,0,100,80,70,60,0,0,0,0,100
62,1,2,1,0,0,0,0,0,0,0,77,3,3,2,3,1,1,2,1,100,1,2,100,2,1,30,1,5,3,79
41,2,7,1,1,0,0,0,1,0,0,7,7,5,2,4,8,1,2,2,80,50,50,100,0,0,50,0,0,50,50
72,2,15,1,4,0,1,0,1,0,0,77,1,5,1,4,2,2,2,1,0,75,90,0,50,80,0,75,0,0,80
55,2,17,1,1,0,0,0,0,0,0,6,6,3,1,2,8,2,2,2,75,5,35,75,2,0,5,0,65,55,75
57,1,23,1,5,0,1,1,1,0,0,77,1,3,1,2,3,1,1,1,0,50,100,1,60,60,40,0,0,50,55
49,2,17,1,2,0,1,0,1,0,0,6,5,2,1,4,8,2,2,2,15,80,85,60,50,50,50,50,50,50,30
20,1,3,1,1,1,0,0,0,0,0,3,5,3,1,3,8,2,1,2,2,3,10,2,3,3,3,3,3,3,3
41,1,20,1,4,1,0,1,0,1,0,3,3,4,1,4,8,2,2,2,15,60,70,60,40,80,80,50,50,40,70
55,2,6,1,2,0,0,0,1,0,0,77,4,3,1,2,2,1,2,2,99,50,50,99,5,0,5,0,75,5,60
34,2,11,1,2,1,0,0,0,1,0,1,1,1,1,4,8,1,1,1,90,25,50,50,25,50,20,25,25,20,40
66,2,21,1,3,1,0,0,0,0,1,77,1,4,1,4,2,2,2,2,0,75,85,0,25,85,5,90,5,0,100
57,2,17,1,2,1,0,0,0,0,0,6,5,5,1,3,8,1,2,1,77,65,60,90,45,2,89,1,20,30,85
30,1,4,1,2,0,1,0,1,0,0,77,5,2,1,1,3,1,1,2,70,60,50,50,50,40,20,70,50,30,40
54,2,19,1,0,0,0,0,0,0,0,7,1,4,1,5,8,1,2,2,15,70,70,0,0,60,0,0,60,50,80
54,2,21,1,1,0,0,0,1,0,0,5,2,3,1,3,8,2,2,2,90,50,50,90,50,30,80,10,80,59,100
19,2,19,1,2,0,0,1,0,1,0,77,4,3,2,3,2,1,1,1,10,66,80,10,10,10,10,10,10,10,80
30,2,22,1,2,1,0,0,1,0,0,77,2,2,1,3,2,2,2,2,90,60,70,70,76,65,78,80,65,45,55
34,2,23,1,3,1,0,0,1,0,1,77,1,1,1,2,1,1,1,1,100,85,80,100,80,85,80,85,80,80,85
18,3,4,1,0,0,0,0,0,0,0,4,4,3,1,3,8,2,2,2,1,1,90,2,2,2,2,2,2,2,2
19,3,6,1,1,0,0,0,0,1,0,7,6,3,2,4,8,1,2,2,85,0,0,30,0,0,10,0,0,0,30
27,3,13,1,0,0,0,0,0,0,0,4,4,3,2,3,8,2,2,2,0,80,90,0,89,70,0,0,0,0,100
33,1,4,0,1,0,0,1,0,0,0,3,3,3,1,3,8,2,2,2,50,23,24,35,63,74,42,53,6,95,75
20,1,1,1,0,0,0,0,0,0,0,77,3,2,2,2,3,1,1,1,40,60,100,64,56,77,87,54,34,2,33
34,2,21,1,3,0,1,1,0,0,0,7,4,4,2,3,8,2,2,1,65,60,50,50,70,75,50,35,40,0,85
35,1,1,0,0,0,0,0,0,0,0,4,4,3,2,3,8,2,2,2,50,50,50,0,0,0,0,0,0,0,0
30,2,22,1,2,0,1,0,0,0,0,77,3,1,1,3,2,2,1,2,60,30,50,50,30,60,50,30,60,60,70
49,2,23,1,1,0,0,0,0,0,0,7,2,1,1,2,8,2,2,1,60,25,35,46,32,10,12,1,10,65,81
36,2,16,1,1,0,0,0,1,0,0,4,3,4,1,3,8,1,1,1,100,0,0,100,50,0,35,0,50,50,20
47,2,18,1,0,0,0,0,0,0,0,7,2,2,2,4,8,1,2,1,90,4,5,80,5,1,60,1,70,80,10
79,2,12,1,0,0,0,0,0,0,0,6,1,5,1,3,8,2,2,2,0,90,90,0,80,90,5,70,0,20,80
59,2,13,1,0,0,0,0,0,0,0,3,1,3,1,2,8,2,2,2,0,80,99,0,60,75,0,60,0,0,50
46,2,7,1,0,0,0,0,0,0,0,77,4,3,2,3,2,2,2,2,50,70,70,50,60,60,60,60,50,50,70
74,2,11,1,1,0,0,0,1,0,0,7,5,2,2,4,8,2,2,2,95,0,0,100,0,0,0,0,100,100,90
72,2,21,1,1,0,0,0,0,0,0,5,1,3,1,2,8,1,2,1,0,95,99,10,70,99,75,75,70,80,100
49,1,20,1,2,0,0,0,0,1,0,7,1,4,1,3,8,1,2,1,1,20,55,2,55,50,30,50,50,50,99
21,1,2,1,3,1,0,0,0,1,1,77,3,5,1,2,4,2,1,2,50,15,100,50,70,60,85,0,40,70,50
67,2,3,1,0,0,0,0,0,0,0,7,6,3,1,4,8,1,2,1,98,0,0,98,1,0,95,0,99,100,60
21,1,2,1,1,1,0,0,0,0,0,77,1,1,1,4,1,2,2,2,5,0,100,0,0,0,0,0,0,0,0
72,2,22,1,0,0,0,0,0,0,0,77,3,4,1,3,1,2,2,2,0,75,100,0,50,100,20,40,15,10,100
38,2,26,1,5,1,0,0,1,1,1,7,7,4,1,3,8,2,2,1,100,0,0,100,0,0,100,0,100,100,50
36,2,21,1,3,1,1,0,0,0,0,3,4,3,1,3,8,1,1,1,5,24,55,34,42,67,42,2,6,6,27
58,2,9,1,6,1,1,0,1,0,1,77,2,3,1,1,4,2,1,1,70,0,50,70,100,0,30,0,50,50,70
47,2,15,1,1,0,0,0,1,0,0,2,1,5,2,1,8,2,2,2,90,60,70,100,70,70,80,60,60,70,100
39,2,26,1,1,0,0,0,0,1,0,4,4,5,1,2,8,1,2,1,5,55,65,20,35,55,25,45,30,25,70
37,3,17,1,1,1,0,0,0,0,0,77,3,3,2,3,2,1,1,1,90,50,50,50,70,60,50,50,50,50,70
